kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
8890996,1,,1.50646,1.35598e-05,133.005,0.00343322,0.7175,0.557,2.745,0.2661,18.22,2.504,8.746,0.7162,0.113,2230.0,695.0,,,6829.0,236.0,4.19,0.35,1.559,0.966,AFP
9673173,1,,21.2947,7.71036e-07,147.097,3.02682e-05,0.9003,0.02253,7.587,0.001427,125200.0,27.71,5744.0,66.43,2.184,772.0,195.0,,,6039.0,184.0,4.24,0.26,1.278,0.641,AFP
11187837,1,,17.6046,2.12817e-05,135.29,0.0010234,0.7904,0.06722,3.794,0.1229,2295.0,30.33,78.35,2.741,0.09251,372.0,16.4,,,3840.0,94.0,4.74,0.05,0.518,0.038,PC
11129738,2,,4.88451,3.30722e-05,135.243,0.00458227,0.507,6.917,1.787,0.2652,227.4,31.76,8.442,0.8599,1.006,622.0,27.1,,,4080.0,95.0,4.7,0.05,0.558,0.041,UNK
12303426,1,,0.988113,1.43888e-05,131.833,0.00558155,0.6746,1.767,3.143,2.077,28.35,4.128,8.468,0.6057,0.2825,1940.0,495.0,,,6077.0,204.0,4.44,0.32,1.072,0.542,AFP
4949795,1,,1.56402,1.82141e-05,133.061,0.00627733,0.73,2.053,4.993,5.412,55.44,5.372,11.82,0.7169,0.5226,1460.0,250.0,,,5713.0,168.0,4.54,0.26,0.893,0.3,AFP
7583208,2,,0.606485,2.96954e-05,132.037,0.00575515,0.9044,0.7278,1.897,5.23,54.13,16.81,3.529,1.63,0.9694,3520.0,916.0,,,7345.0,322.0,4.06,0.29,1.898,0.973,NTP
4171302,4,,2.18409,2.6516e-05,132.35,0.00575296,0.4349,4.322,7.264,3.758,25.51,3.265,9.274,1.063,0.4295,2570.0,698.0,,,8124.0,313.0,4.07,0.32,2.046,1.101,NTP
7552344,2,,2.00071,5.99084e-05,133.39,0.0169948,0.3656,17.27,12.2,63.61,37.04,5.106,7.339,0.483,0.7919,1290.0,615.0,,,5472.0,202.0,4.5,0.57,0.79,0.753,AFP
5202905,4,,0.768916,1.09951e-05,132.11,0.00392482,0.06484,95.88,3.424,7.095,27.65,4.003,10.76,0.9772,1.131,2930.0,378.0,,,6642.0,178.0,4.06,0.17,1.846,0.466,NTP
9367382,3,,0.820692,2.83364e-05,132.217,0.0218475,0.9031,1.309,2.146,6.901,70.15,13.79,8.086,1.867,1.909,3210.0,816.0,,,7375.0,307.0,4.05,0.29,1.911,0.958,AFP
10663294,3,,0.542885,1.10035e-05,131.559,0.00555507,0.994,0.004053,0.662,0.07888,26.79,4.144,10.87,1.111,0.192,3220.0,980.0,,,7108.0,279.0,4.2,0.34,1.509,0.911,UNK
9028104,1,,1.53579,4.78295e-06,132.618,0.000715412,0.5001,1.105,4.992,0.7432,171.6,8.487,22.6,2.818,0.359,2670.0,612.0,,,7334.0,333.0,4.01,0.27,2.076,0.933,AFP
8278371,1,,0.677337,5.00813e-06,131.937,0.00132044,0.6984,0.6766,1.748,0.3289,43.97,2.936,21.01,0.7354,0.1567,2100.0,194.0,,,5718.0,117.0,4.39,0.14,1.037,0.187,PC
8164812,1,,0.564697,6.62823e-06,132.026,0.00226138,0.9004,0.05698,2.19,0.0942,12700.0,1156.0,14.47,14.1,2.598,2200.0,0.00863,,,5780.0,0.0,4.44,0.0,1.0,0.0,UNK
10467714,1,,58.7483,0.000300384,172.658,0.00417936,0.2915,20.03,3.235,0.7826,435.9,35.7,12.16,1.683,2.379,425.0,98.3,,,5574.0,178.0,4.5,0.29,0.805,0.369,PC
10338624,1,,1.26179,1.23282e-05,132.26,0.00345809,0.179,20.87,3.273,1.43,16.14,2.064,9.67,0.689,0.4601,2520.0,853.0,,,7076.0,259.0,4.15,0.38,1.691,1.138,UNK
3858884,1,,25.9525,0.0,154.867,0.0,0.1,0.0,10.5,0.0,409800.0,0.0,-1.0,10.36,0.0,904.0,0.0,,,6569.0,246.0,4.01,0.29,1.729,0.702,AFP
6065651,1,,0.574248,8.91033e-06,131.592,0.00168113,0.7059,0.7964,1.884,0.7008,53.34,6.336,11.44,1.478,0.2708,3600.0,1200.0,,,7550.0,313.0,4.12,0.38,1.883,1.248,AFP
2969628,1,,0.65781,5.10316e-05,131.643,0.0191113,0.9079,1.566,2.024,14.65,1.722,1.138,2.03,0.503,0.6212,4790.0,789.0,,,8241.0,334.0,3.72,0.27,3.277,1.046,UNK
8561192,1,,2.7426,0.0,132.693,0.0,0.1,0.0,6.0,0.0,61680.0,0.0,-1.0,41.86,0.0,1940.0,0.0,,,7051.0,312.0,4.14,0.35,1.662,1.044,AFP
10872983,2,,4.13443,8.83721e-06,131.636,0.00144701,0.4188,4.098,3.072,0.2794,689.0,19.03,39.37,2.596,1.125,1160.0,251.0,,,6046.0,217.0,4.49,0.3,0.972,0.414,PC
5356593,2,,45.9778,0.000181212,168.941,0.00339032,0.8826,0.02382,9.596,0.2029,635.5,15.64,40.19,6.748,0.1675,736.0,185.0,,,5672.0,177.0,3.79,0.49,2.29,1.145,AFP
4952341,3,,5.46152,6.97268e-05,134.182,0.00872521,0.9,0.1413,9.237,0.8882,84.51,7.048,12.33,1.832,0.2095,1660.0,530.0,,,7592.0,309.0,4.16,0.36,1.714,1.089,AFP
5480736,2,,8.56767,2.70541e-05,131.532,0.00248342,0.3,11.11,2.621,0.3807,502.4,24.53,21.36,2.388,1.743,972.0,244.0,,,6212.0,226.0,4.42,0.31,1.054,0.524,AFP
7848033,1,,344.461,0.0202258,437.729,0.0334522,0.57,2.567,14.76,2.819,1036.0,165.1,6.989,2.833,1.534,232.0,36.8,,,5561.0,161.0,4.56,0.23,0.854,0.266,UNK
4456107,2,,0.943118,8.76623e-06,131.961,0.00563044,0.9895,0.003308,1.501,0.07812,86.0,5.727,20.3,2.436,0.218,2970.0,939.0,,,7254.0,323.0,4.08,0.36,1.909,1.193,AFP
8518426,2,,2.17213,2.17172e-05,132.239,0.00535161,0.5076,3.763,6.375,3.02,44.78,4.59,10.79,2.582,1.36,2590.0,812.0,,,5916.0,224.0,3.48,0.63,3.751,2.334,AFP
3945802,1,,24.216,0.000320468,133.458,0.0119352,0.3562,25.32,4.519,1.316,269.9,26.07,10.53,1.461,3.4,596.0,127.0,,,5659.0,193.0,4.47,0.27,0.885,0.372,AFP
3749365,1,,1.97376,8.54289e-08,133.293,1.89076e-05,0.4147,0.01822,1.844,0.005384,30790.0,30.82,1392.0,8.894,0.02153,752.0,113.0,,,3806.0,388.0,4.76,0.13,0.5,0.11,PC
12316447,2,,17.9077,2.04732e-05,134.895,0.00128016,0.8211,0.003334,5.738,0.02373,24790.0,116.9,308.9,18.54,0.07773,746.0,178.0,,,6173.0,231.0,4.45,0.31,1.041,0.491,AFP
10153855,1,,1.06379,2.68371e-06,131.526,0.00048318,0.4662,1.842,1.094,0.02512,241.8,9.136,37.14,1.58,0.4897,1650.0,315.0,,,5265.0,173.0,4.4,0.25,1.002,0.377,PC
4945346,1,,0.594193,8.36015e-06,132.039,0.0024584,0.5,2.91,1.987,0.9344,31.31,3.343,12.71,1.301,0.4481,3920.0,888.0,,,7652.0,293.0,3.97,0.26,2.242,1.0,AFP
6350031,1,,5.17816,4.34547e-05,135.694,0.00895528,0.433,11.01,5.27,0.2788,136.2,15.24,9.418,1.463,1.66,1260.0,343.0,,,6302.0,241.0,4.28,0.29,1.226,0.66,PC
10273384,2,,3.05641,8.35846e-05,132.053,0.0224317,0.9999,0.08437,5.224,2.646,234.1,49.02,9.497,8.157,15.72,2040.0,165.0,,,6223.0,126.0,3.79,0.1,2.659,0.415,AFP
5358323,1,,1.29621,1.14494e-05,132.001,0.00250433,0.7078,0.635,2.813,0.363,36.79,4.663,9.556,1.02,0.1631,2450.0,836.0,,,7151.0,293.0,4.19,0.38,1.566,1.062,UNK
7129465,1,,2.74592,0.0,133.167,0.0,0.1,0.0,2.5,0.0,269800.0,0.0,-1.0,52.38,0.0,1220.0,0.0,,,5372.0,176.0,4.4,0.3,0.96,0.448,AFP
12058204,2,,16.7231,0.000444771,143.789,0.0215131,0.615,7.028,4.484,0.7792,62.03,15.12,4.194,0.6933,1.034,666.0,147.0,,,5783.0,157.0,4.54,0.3,0.842,0.37,PC
12554212,1,,4.76821,2.87353e-05,131.85,0.00428802,0.1696,27.46,2.391,0.1342,64.83,6.585,10.7,0.5067,0.7322,761.0,48.6,,,4680.0,176.0,4.62,0.06,0.649,0.067,PC
10549023,1,,14.3627,5.96033e-05,141.436,0.00313188,0.4332,5.538,4.609,0.5145,350.7,16.38,22.14,2.477,1.35,936.0,204.0,,,6661.0,261.0,4.34,0.27,1.29,0.552,PC
11391181,2,,8.61734,3.32363e-07,135.691,3.21737e-05,0.9005,0.02925,4.374,0.00176,108900.0,46.54,2625.0,42.27,1.921,796.0,153.0,,,5387.0,186.0,4.48,0.25,0.87,0.328,AFP
6842682,1,,7.56122,3.51256e-05,135.642,0.00357934,0.3082,10.41,2.716,0.227,197.5,13.22,15.68,1.263,0.9796,891.0,174.0,,,5853.0,171.0,4.53,0.28,0.895,0.345,PC
6224148,2,,0.797022,9.55186e-06,131.597,0.00147064,0.1128,77.04,0.7985,0.05019,69.79,9.429,10.98,0.9609,1.7,2220.0,689.0,,,6218.0,216.0,4.37,0.34,1.134,0.7,AFP
7117485,1,,0.56674,5.35538e-05,131.857,0.0120209,0.09717,473.5,1.679,11.4,12.09,8.657,2.124,0.2738,2.571,2040.0,399.0,,,5889.0,167.0,4.59,0.26,0.786,0.305,NTP
10035772,1,,0.576546,0.0,131.98,0.0,0.1,0.0,2.0,0.0,115.8,0.0,-1.0,4.898,0.0,5190.0,0.0,,,7504.0,303.0,3.52,0.26,4.501,1.623,UNK
9239211,1,,2.19912,6.40968e-05,132.817,0.0233381,0.9841,0.005183,3.817,0.3062,88.37,6.888,16.46,2.724,0.1435,2450.0,579.0,,,7449.0,320.0,3.99,0.28,2.205,1.025,NTP
5396950,1,,3.75109,6.37486e-05,133.341,0.0123981,0.9822,0.001517,6.663,0.1577,88.22,5.636,15.24,2.039,0.06849,1770.0,689.0,,,7276.0,316.0,4.19,0.43,1.656,1.284,AFP
5303346,1,,37.3248,4.08054e-05,143.039,0.000870971,0.997,0.04678,7.03,0.06503,5260.0,31.7,174.9,10.58,2.786,461.0,73.6,,,5306.0,189.0,4.55,0.19,0.79,0.246,AFP
8126371,1,,2.95234,2.69256e-05,133.001,0.00486534,0.4886,3.091,10.38,5.297,50.55,4.268,12.04,0.9554,0.353,1590.0,436.0,,,6410.0,211.0,4.24,0.29,1.304,0.71,NTP
3340313,2,,15.2765,0.000139073,143.59,0.00980108,0.5446,3.358,3.585,1.009,1882.0,98.47,19.96,5.299,2.62,867.0,265.0,,,6441.0,265.0,4.36,0.34,1.176,0.712,UNK
11509728,1,,0.509133,3.36063e-05,131.822,0.00423335,0.2781,10.45,0.893,0.1747,3.325,1.515,2.893,0.6264,0.3773,5120.0,882.0,,,8016.0,330.0,3.71,0.28,3.349,1.119,NTP
11868514,1,,1.10428,6.43883e-06,131.645,0.00234026,0.1136,35.16,2.84,1.085,174.9,14.32,16.82,2.579,1.81,2870.0,555.0,,,7143.0,307.0,4.01,0.24,1.924,0.726,AFP
9265050,2,,0.597273,3.17179e-05,131.717,0.00733426,0.8959,0.7959,1.746,4.377,7.751,2.48,5.425,0.6944,0.382,4170.0,905.0,,,8515.0,366.0,4.07,0.29,2.157,0.918,AFP
5551672,1,,2.18441,6.0673e-06,133.683,0.00109567,0.2365,18.08,1.043,0.6477,5278.0,468.1,17.57,2.021,2.059,539.0,49.3,,,3382.0,50.0,4.98,0.06,0.277,0.05,PC
8175177,1,,0.692847,1.38494e-05,131.671,0.00261455,0.5,2.051,1.56,0.2391,19.09,3.248,7.76,1.233,0.2874,4470.0,926.0,,,8739.0,372.0,3.93,0.23,2.707,1.097,UNK
10426656,1,,6.05733,1.8642e-05,135.924,0.00220862,0.000461,7747.0,3.708,0.2884,371.2,18.14,30.82,1.6,1.469,881.0,298.0,,,5300.0,179.0,4.47,0.46,0.849,0.572,PC
7877978,1,,56.5734,0.000265997,146.578,0.00404472,0.4855,3.626,3.557,0.3698,698.6,42.98,19.36,1.69,1.25,317.0,20.3,,,4514.0,165.0,4.65,0.05,0.639,0.067,PC
5106292,1,,4.42269,8.88226e-05,133.137,0.0136586,0.178,34.93,14.27,16.08,21.39,3.289,7.515,0.6232,0.6689,1550.0,440.0,,,7256.0,318.0,4.28,0.32,1.327,0.744,NTP
11147460,2,,591.957,0.00731,341.046,0.00744905,0.2359,27.51,5.923,2.234,966.9,200.3,5.792,12.49,22.77,383.0,129.0,,,5051.0,124.0,3.22,0.36,4.089,2.759,UNK
7905683,3,,1.64723,3.18943e-05,132.201,0.0097021,0.934,0.005881,4.711,0.1826,31.59,3.349,9.197,0.7565,0.04042,1780.0,472.0,,,6387.0,208.0,4.37,0.31,1.113,0.585,UNK
4851182,3,,376.328,0.0,430.326,0.0,0.1,0.0,3.0,0.0,287200.0,0.0,-1.0,62.04,0.0,286.0,0.0,,,6343.0,292.0,4.41,0.3,1.137,0.565,NTP
8191589,3,,0.66361,1.29048e-05,131.896,0.0062094,0.8523,0.5573,2.7,4.5,24.13,2.923,9.839,1.085,0.3221,3170.0,623.0,,,6458.0,222.0,3.93,0.34,1.952,0.755,UNK
9895857,1,,0.865673,1.03605e-05,131.705,0.00412845,0.7829,0.7376,2.934,2.102,18.1,2.031,11.07,0.9512,0.2364,3470.0,1050.0,,,8163.0,340.0,4.09,0.36,2.039,1.219,UNK
12208769,2,,4.18921,9.16564e-05,134.528,0.0175589,1.0,0.0345,5.311,2.174,79.73,33.04,13.04,2.575,3.106,1610.0,328.0,,,6757.0,218.0,4.08,0.28,1.444,0.582,AFP
9351316,2,,161.516,0.000870296,176.499,0.00444093,0.6155,0.7634,6.534,0.5903,2054.0,89.39,22.72,3.01,0.7264,211.0,6.83,,,4243.0,87.0,4.64,0.04,0.642,0.032,PC
10284901,1,,0.842369,9.49078e-06,132.204,0.00155749,0.9033,0.3072,1.089,0.3899,1810.0,307.2,11.26,11.3,3.289,3880.0,0.0146,,,8420.0,0.0,3.95,0.0,2.262,0.0,UNK
5695396,2,,25.5171,0.000164578,154.422,0.00518986,0.002927,1463.0,5.068,0.2008,64.18,4.722,13.16,0.8019,0.8117,616.0,57.1,,,5680.0,113.0,4.41,0.14,1.016,0.184,PC
6836589,1,,0.727512,7.50958e-06,131.624,0.00166202,0.9922,0.02116,1.495,0.1335,467.0,50.62,13.22,4.344,1.621,2170.0,419.0,,,5641.0,155.0,4.25,0.25,1.14,0.436,AFP
10858737,1,,0.952348,1.06555e-05,131.872,0.00335586,0.9,0.3505,2.333,1.819,20.13,2.612,9.813,0.808,0.2178,2680.0,652.0,,,6975.0,266.0,4.16,0.27,1.55,0.745,AFP
7281838,1,,0.566781,7.23569e-06,131.833,0.00196956,0.02534,223.0,2.128,2.662,117.8,11.43,14.88,1.146,1.39,2320.0,481.0,,,6065.0,201.0,4.45,0.27,1.061,0.434,NTP
11127479,1,,2.12822,8.81164e-06,132.479,0.00209858,0.2172,9.757,3.23,0.2611,25.24,1.465,18.7,0.6849,0.3151,1680.0,51.9,,,5998.0,57.0,4.22,0.01,1.36,0.08,PC
11395936,3,,1.0917,1.12382e-05,132.477,0.00281485,0.4998,1.751,3.324,0.7871,25.43,3.11,11.09,1.374,0.3225,3470.0,558.0,,,7557.0,300.0,3.81,0.26,2.645,0.826,AFP
10991989,1,,0.974461,1.31799e-07,132.382,2.89832e-05,0.9,0.000356,2.319,0.001398,6914.0,13.45,593.9,153.0,0.1881,5210.0,1830.0,,,5210.0,266.0,2.63,0.65,15.0,10.41,AFP
12069252,3,,0.547128,0.0,131.895,0.0,0.1,0.0,1.5,0.0,247.3,0.0,-1.0,4.665,0.0,4550.0,0.0,,,7707.0,316.0,3.8,0.27,2.927,0.973,AFP
10909274,3,,313.901,0.0,265.889,0.0,0.1,0.0,3.5,0.0,19830.0,0.0,-1.0,21.16,0.0,357.0,0.0,,,6597.0,222.0,4.21,0.35,1.491,0.94,UNK
6368414,3,,502.106,0.00812714,285.295,0.00918598,0.5797,2.221,11.19,0.7969,262.0,97.72,3.79,65.28,39.63,966.0,85.7,,,4102.0,106.0,1.4,0.03,39.68,6.737,UNK
4862968,3,,1.90403,0.0,132.584,0.0,0.1,0.0,6.0,0.0,201.0,0.0,-1.0,2.411,0.0,2240.0,0.0,,,7299.0,358.0,4.17,0.38,1.677,1.117,UNK
2971415,1,,7.35592,0.000106834,138.691,0.010985,0.411,4.826,14.58,2.333,54.02,5.354,10.4,1.192,0.5362,1280.0,313.0,,,6370.0,240.0,4.08,0.26,1.588,0.769,AFP
7219906,2,,35.0897,5.76808e-05,146.125,0.00129787,0.1921,8.487,3.164,0.3246,1225.0,24.71,55.94,2.941,1.189,502.0,101.0,,,5598.0,155.0,4.55,0.28,0.849,0.339,AFP
9288237,1,,7.49128,6.06387e-05,135.315,0.0061037,0.01961,256.3,6.343,0.2229,38.34,3.399,11.97,0.6054,0.5925,987.0,192.0,,,6177.0,175.0,4.45,0.28,0.976,0.376,AFP
1718594,3,,0.922481,1.23641e-05,131.681,0.00542671,0.9931,0.00177,1.122,0.07103,20.95,1.78,11.79,1.496,0.07595,3480.0,865.0,,,7796.0,297.0,3.97,0.3,2.355,1.156,NTP
9851271,1,,8.4803,3.38121e-05,135.856,0.00301271,0.01054,326.9,6.071,0.5007,384.8,10.76,36.61,2.101,1.557,952.0,186.0,,,5910.0,187.0,4.36,0.26,1.078,0.415,AFP
5737687,2,,0.740854,7.36362e-06,131.936,0.00148271,0.5153,3.216,1.308,0.1432,146.1,14.27,14.46,2.767,1.041,3450.0,786.0,,,7259.0,323.0,3.97,0.26,2.193,0.98,AFP
9716385,3,,5.26792,0.000112873,133.555,0.0161049,0.9843,0.001484,9.206,0.1862,137.7,11.44,12.75,4.527,0.2074,2060.0,331.0,,,7452.0,317.0,3.81,0.25,2.921,0.907,AFP
8123127,2,,4.93664,1.87368e-05,136.04,0.00203033,0.5,1.383,9.185,0.3083,252.6,33.4,7.333,4.623,0.8111,2130.0,464.0,,,7379.0,297.0,3.73,0.37,2.803,1.199,UNK
11824218,1,,15.8413,1.02191e-05,145.459,0.000557011,0.9747,0.04482,1.803,0.06062,2315.0,44.5,58.96,155.0,55.21,2250.0,500.0,,,4993.0,229.0,2.4,0.04,19.7,8.561,AFP
7974626,1,,459.363,0.0191241,260.144,0.0313305,0.4881,21.43,4.384,4.229,1004.0,166.4,6.309,3.361,8.988,257.0,66.3,,,6277.0,208.0,4.45,0.33,1.031,0.528,NTP
7755741,1,,0.874213,1.34229e-05,131.8,0.00267594,0.3,8.67,2.322,0.8022,41.91,7.352,7.475,2.937,1.12,6180.0,1120.0,,,10894.0,461.0,3.67,0.3,4.378,1.539,NTP
11773022,1,,130.178,8.93086e-05,212.035,0.000554519,4.247e-05,810.2,8.305,0.04842,11830.0,116.8,185.6,10.54,0.08825,368.0,75.1,,,6046.0,197.0,4.49,0.29,0.972,0.392,PC
6278127,1,,1.30789,3.13795e-05,132.611,0.00675853,0.5886,5.946,7.674,36.13,18.81,3.607,5.835,0.5886,0.5653,2080.0,749.0,,,6616.0,252.0,4.33,0.41,1.298,0.931,NTP
5120689,1,,1.02431,1.20991e-05,131.916,0.00372431,0.005305,1099.0,3.388,3.547,26.49,3.617,9.584,0.7762,0.8392,2450.0,649.0,,,6558.0,228.0,4.15,0.28,1.499,0.787,UNK
6836658,2,,0.535367,1.26245e-05,131.81,0.00258755,0.509,4.605,1.395,0.6108,79.57,14.42,9.089,0.9853,0.6849,2370.0,498.0,,,5902.0,185.0,4.38,0.27,1.073,0.446,AFP
9031209,1,,47.057,0.000165111,161.059,0.00285979,0.6937,0.4807,5.409,0.4696,1568.0,60.17,26.13,3.145,0.527,413.0,47.6,,,5290.0,173.0,4.6,0.13,0.746,0.165,PC
7960410,1,,1.86154,1.27003e-05,133.007,0.00256692,0.3003,5.564,6.114,2.129,46.83,5.602,9.623,0.8062,0.2627,1830.0,434.0,,,6793.0,227.0,4.37,0.3,1.158,0.544,AFP
9886661,1,,5.08275,6.92062e-06,133.21,0.000965429,0.4756,1.771,1.757,0.06213,276.6,8.019,38.22,1.446,0.4093,928.0,77.3,,,5430.0,104.0,4.55,0.14,0.858,0.139,PC
5384802,2,,1.81806,1.9551e-05,131.839,0.00502897,0.0221,210.7,6.39,6.016,37.32,4.418,9.145,0.7933,0.712,1830.0,250.0,,,6431.0,168.0,4.29,0.18,1.295,0.346,UNK
4160676,3,,3.93409,4.57072e-05,134.719,0.00868328,0.4525,4.045,17.07,14.53,127.3,9.881,13.97,1.182,0.5197,1260.0,279.0,,,6258.0,238.0,4.43,0.29,1.022,0.446,AFP
12356914,3,,355.013,0.0,307.543,0.0,0.1,0.0,12.0,0.0,30800.0,0.0,-1.0,12.89,0.0,223.0,0.0,,,5541.0,192.0,4.57,0.19,0.739,0.249,NTP
9093349,1,,534.203,0.0262025,156.129,0.0295484,0.9993,1.151,6.905,3.35,2991.0,2216.0,9.503,42.12,359.5,369.0,81.6,,,5130.0,171.0,3.43,0.28,4.0,1.747,NTP
9164938,1,,0.863865,4.83835e-06,132.167,0.00166121,0.2947,6.678,3.547,2.237,114.8,7.019,19.76,1.549,0.5858,2620.0,841.0,,,6937.0,290.0,4.25,0.36,1.419,0.904,NTP
7198834,1,,0.558571,7.56582e-05,131.748,0.0195807,0.006792,6709.0,1.853,15.5,10.03,10.43,1.463,0.2944,2.761,2220.0,435.0,,,6017.0,216.0,4.51,0.28,0.931,0.359,UNK
8753023,1,,7.78038,9.78441e-05,133.173,0.00967297,0.117,48.54,12.28,2.093,80.69,7.505,10.67,0.7349,0.899,856.0,196.0,,,5696.0,171.0,4.5,0.28,0.822,0.373,NTP
8806985,1,,7.53735,5.89848e-05,135.809,0.00595658,0.8779,0.5215,3.938,0.3207,46.07,4.335,10.82,1.12,0.3902,1210.0,342.0,,,6483.0,261.0,4.21,0.31,1.435,0.803,PC
6356692,1,,11.3917,8.28283e-05,141.558,0.00570302,0.4989,2.131,4.966,0.1579,49.73,3.322,14.79,0.8968,0.3074,886.0,75.2,,,5557.0,112.0,4.2,0.14,1.249,0.206,PC
11571757,4,,0.734453,1.92732e-05,132.184,0.00205685,0.2014,18.79,1.601,0.456,78.74,15.87,10.73,2.135,1.545,3420.0,705.0,,,6740.0,233.0,3.85,0.34,2.371,0.965,AFP
1717528,1,,9.31395,4.66267e-05,135.775,0.00390323,0.3,21.11,0.9989,0.2049,194.8,27.25,7.997,1.378,2.002,884.0,187.0,,,6032.0,194.0,4.49,0.3,0.973,0.408,NTP
6044999,1,,0.566756,3.35016e-05,131.964,0.00802717,0.244,47.4,1.881,4.53,15.81,6.109,3.788,0.3628,1.12,2040.0,679.0,,,5387.0,177.0,4.42,0.41,0.922,0.611,NTP
9875566,2,,0.668948,1.09844e-05,131.839,0.00252601,0.08304,52.55,1.998,1.113,214.9,30.33,13.36,4.69,3.836,4220.0,837.0,,,7197.0,309.0,3.67,0.32,3.174,1.229,AFP
4773155,4,,514.211,0.037406,283.995,0.0473651,0.9517,0.0645,9.27,2.71,1494.0,617.2,29.77,4.552,1.506,215.0,43.5,,,5648.0,155.0,4.49,0.27,0.912,0.366,UNK
9456932,1,,1.05396,6.1737e-06,131.785,0.0013104,0.5088,1.909,1.757,0.1221,72.19,6.094,16.0,0.8272,0.2378,1770.0,364.0,,,5873.0,169.0,4.48,0.29,0.947,0.385,NTP
6593734,1,,0.586678,0.0117052,131.778,2.7527,0.9703,6.272,0.925,74.61,0.05434,7.923,0.009524,0.02881,2.188,2160.0,358.0,,,5942.0,188.0,4.51,0.25,0.938,0.305,UNK
7878396,1,,0.712605,9.10192e-06,132.058,0.00152197,0.7,0.6181,0.8862,0.06026,22.87,2.787,11.83,1.338,0.2001,4020.0,748.0,,,7633.0,304.0,3.81,0.3,2.587,0.939,UNK
9767486,2,,1.24243,1.73925e-05,132.626,0.00516819,0.009389,482.0,6.74,15.12,15.0,1.952,9.579,1.032,0.8555,2930.0,547.0,,,6784.0,312.0,3.86,0.24,2.649,0.959,AFP
3554031,1,,8.70795,2.40187e-05,136.651,0.00232278,0.001251,2099.0,2.505,0.3405,1580.0,78.57,26.84,2.448,2.124,593.0,38.9,,,4523.0,170.0,4.65,0.06,0.643,0.069,PC
8560475,1,,7.41506,8.19943e-06,133.309,0.000625342,0.4986,1.421,1.559,0.08127,841.8,25.86,32.52,53.73,14.6,2820.0,514.0,,,4989.0,228.0,2.44,0.03,18.27,6.458,AFP
10621643,1,,1.48047,1.52286e-05,131.837,0.00433116,0.9516,0.1284,2.865,1.662,42.04,4.671,10.06,1.031,0.2281,1960.0,627.0,,,6425.0,226.0,4.29,0.35,1.281,0.815,AFP
6685526,1,,2.2375,4.13919e-06,132.78,0.000906369,0.5205,1.657,1.83,0.05784,320.7,12.4,32.59,1.379,0.432,1130.0,131.0,,,5228.0,173.0,4.6,0.14,0.755,0.168,PC
6594972,1,,10.8191,0.0,132.989,0.0,0.1,0.0,3.5,0.0,436900.0,0.0,-1.0,54.07,0.0,851.0,0.0,,,5955.0,182.0,4.43,0.27,0.991,0.377,AFP
9850912,1,,8.4802,0.000107908,135.868,0.00941409,0.9024,0.1812,6.195,0.7696,290.2,27.84,10.43,2.008,0.3557,930.0,169.0,,,6092.0,214.0,4.47,0.26,0.998,0.357,AFP
8323096,2,,0.897778,1.57732e-05,131.816,0.00488668,0.1753,33.29,3.281,4.544,16.43,3.041,6.886,1.005,1.136,3130.0,672.0,,,6516.0,224.0,3.82,0.35,2.459,1.042,NTP
12164770,1,,2.6301,8.27594e-06,132.229,0.00189098,0.6911,0.7473,6.646,0.979,206.5,6.521,32.68,1.714,0.3216,1510.0,402.0,,,6328.0,214.0,4.37,0.31,1.118,0.591,AFP
7599171,1,,1.30359,2.05572e-05,132.016,0.00777307,0.8182,1.259,4.819,10.0,18.75,2.17,9.713,0.662,0.4236,1980.0,471.0,,,5880.0,176.0,4.17,0.24,1.367,0.646,NTP
6975129,1,,19.7474,3.12054e-05,147.104,0.00128709,0.688,0.6218,3.443,0.2027,462.8,10.5,43.42,2.646,0.4371,756.0,81.4,,,6244.0,151.0,4.4,0.15,1.154,0.242,PC
8166912,1,,459.293,0.00770132,260.216,0.0141349,0.01562,970.7,6.691,4.217,606.1,139.5,5.033,2.395,7.459,244.0,50.5,,,6082.0,184.0,4.47,0.29,0.975,0.399,NTP
6279388,3,,1.36642,1.2085e-05,131.656,0.00280064,0.6749,1.314,2.015,0.1829,53.91,7.154,13.61,1.432,0.3894,2580.0,952.0,,,7302.0,323.0,4.14,0.41,1.827,1.341,NTP
3247616,3,,3.47187,4.0911e-05,133.515,0.00716442,0.07822,80.32,6.695,2.391,29.72,4.157,9.544,0.7815,0.87,1650.0,510.0,,,6937.0,263.0,4.25,0.35,1.419,0.873,AFP
5262539,1,,491.046,0.0105875,202.759,0.0128902,0.2616,27.91,9.009,2.866,460.5,58.12,8.135,2.148,3.484,241.0,43.7,,,5931.0,164.0,4.4,0.25,0.997,0.358,NTP
4474645,1,,3.88673,2.99531e-06,135.019,0.000646311,0.9207,0.0006528,10.03,0.01161,3480.0,12.67,316.7,5.519,0.0124,1050.0,244.0,,,5795.0,169.0,4.58,0.3,0.772,0.355,AFP
